smiles GAP_eV 
c1ccc2cc3cc4cc5c(ccc6c7ccc8ccccc8c7c7c8ccc9ccccc9c8ccc7c56)cc4cc3cc2c1 1.246 
c1ccc2cc3cc4cc5c(ccc6c7c8ccccc8ccc7c7c8ccc9ccccc9c8ccc7c56)cc4cc3cc2c1 1.235 
c1ccc2cc3cc4cc5c(ccc6c7ccccc7c7c8ccc9ccccc9c8c8ccccc8c7c56)cc4cc3cc2c1 1.232 
c1ccc2cc3cc4cc5c(ccc6c7ccccc7c7c8ccc9ccc%10ccccc%10c9c8ccc7c56)cc4cc3cc2c1 1.237 
c1ccc2cc3cc4cc5c(ccc6c7ccccc7c7c(ccc8c9ccccc9c9ccccc9c87)c56)cc4cc3cc2c1 1.229 
c1ccc2c(c1)ccc1cc3cc4cc5c(cc4cc3cc12)c1ccccc1c1ccc2c3ccc4ccccc4c3ccc2c15 1.521 
c1ccc2c(c1)ccc1cc3c4ccccc4c4c5ccccc5c5ccc6ccc7c8ccccc8ccc7c6c5c4c3cc12 2.146 
c1ccc2c(c1)ccc1cc3cc4cc5c6ccccc6c6ccc7c8ccc9ccccc9c8ccc7c6c5cc4cc3cc12 1.519 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1ccc2c3ccc4ccccc4c3c3ccccc3c2c15 1.399 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1ccc2c3ccc4ccc6ccccc6c4c3ccc2c15 1.394 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1ccc2c(ccc3c4ccccc4c4ccccc4c32)c15 1.392 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1c2ccccc2c2c3ccc4ccccc4c3ccc2c51 1.353 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccc2ccccc2c1c1ccc2c3ccc4ccccc4c3ccc2c51 1.325 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1c2ccccc2ccc1c1ccc2c3ccc4ccccc4c3ccc2c15 1.354 
c1ccc2c(c1)ccc1c2ccc2c1ccc1ccc3cc4cc5cc6c(ccc7ccc8ccccc8c76)cc5cc4cc3c12 1.342 
c1ccc2c(c1)ccc1c2ccc2c1ccc1ccc3cc4cc5cc6c7ccccc7c7ccccc7c6cc5cc4cc3c12 1.487 
c1ccc2c(c1)ccc1cc3cc4cc5c(ccc6ccc7c8ccc9ccccc9c8c8ccccc8c7c65)cc4cc3cc12 1.425 
c1ccc2c(c1)ccc1cc3c4ccc5ccccc5c4c4ccc5ccc6ccc7c8ccccc8ccc7c6c5c4c3cc12 2.121 
c1ccc2c(c1)ccc1cc3cc4cc5c(ccc6ccc7c8ccc9ccc%10ccccc%10c9c8ccc7c65)cc4cc3cc12 1.415 
c1ccc2c(c1)ccc1cc3cc4cc5c(ccc6ccc7c(ccc8c9ccccc9c9ccccc9c87)c65)cc4cc3cc12 1.406 
c1ccc2c(c1)ccc1cc3cc4cc5c(ccc6c7ccccc7c7c8ccc9ccccc9c8ccc7c56)cc4cc3cc12 1.348 
c1ccc2c(c1)ccc1cc3cc4cc5ccc6ccc7c8ccc9ccccc9c8c8ccccc8c7c6c5cc4cc3cc12 1.426 
c1ccc2c(c1)ccc1cc3cc4cc5ccc6ccc7c8ccc9ccc%10ccccc%10c9c8ccc7c6c5cc4cc3cc12 1.416 
c1ccc2c(c1)ccc1cc3cc4cc5ccc6ccc7c(ccc8c9ccccc9c9ccccc9c87)c6c5cc4cc3cc12 1.407 
c1ccc2c(c1)ccc1cc3cc4cc5ccc6c7ccccc7c7c8ccc9ccccc9c8ccc7c6c5cc4cc3cc12 1.349 
c1ccc2c(c1)ccc1c2ccc2c1ccc1ccc3cc4cc5cc6ccc7ccc8ccccc8c7c6cc5cc4cc3c12 1.342 
c1ccc2cc3cc4cc5c(ccc6ccc7c8ccc9ccccc9c8c8ccc9ccccc9c8c7c65)cc4cc3cc2c1 1.284 
c1ccc2cc3cc4cc5c(ccc6c7ccc8ccccc8c7c7c8cc9ccccc9cc8ccc7c56)cc4cc3cc2c1 1.262 
c1ccc2c(c1)ccc1cc3c(cc12)c1c(ccc2ccc4ccc5c6ccccc6ccc5c4c21)c1ccc2ccccc2c13 2.266 
c1ccc2cc3cc4cc5c(ccc6c7c8ccccc8ccc7c7c8cc9ccccc9cc8ccc7c56)cc4cc3cc2c1 1.247 
c1ccc2cc3cc4cc5c(ccc6c7ccccc7c7c8cc9ccccc9cc8c8ccccc8c7c56)cc4cc3cc2c1 1.243 
c1ccc2cc3c(ccc4c3ccc3c5ccccc5c5cc6cc7cc8c(ccc9ccccc98)cc7cc6cc5c43)cc2c1 1.546 
c1ccc2cc3c(ccc4c3ccc3c5ccccc5c5cc6cc7cc8ccc9ccccc9c8cc7cc6cc5c43)cc2c1 1.544 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1ccc2c3cc4ccccc4cc3c3ccccc3c2c15 1.406 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1ccc2c3cc4c(ccc6ccccc64)cc3ccc2c15 1.41 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1c2ccccc2c2c3cc4ccccc4cc3ccc2c51 1.368 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccc2ccccc2c1c1ccc2c3cc4ccccc4cc3ccc2c51 1.371 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1cc2ccccc2cc1c1ccc2c3cc4ccccc4cc3ccc2c15 1.445 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1c2ccccc2ccc1c1ccc2c3cc4ccccc4cc3ccc2c15 1.376 
c1ccc2c(c1)ccc1c2ccc2ccc3ccc4c5ccccc5c5cc6ccc7ccc8ccccc8c7c6cc5c4c3c21 2.255 
c1ccc2cc3c(ccc4c3ccc3ccc5cc6cc7cc8c(ccc9ccc%10ccccc%10c98)cc7cc6cc5c34)cc2c1 1.367 
c1ccc2cc3c(ccc4cc5cc6cc7c(ccc8ccc9c%10cc%11ccccc%11cc%10ccc9c87)cc6cc5cc43)cc2c1 1.491 
c1ccc2cc3c(ccc4c3ccc3ccc5cc6cc7cc8c(ccc9c%10ccccc%10ccc89)cc7cc6cc5c34)cc2c1 1.362 
c1ccc2cc3c(ccc4c3ccc3ccc5cc6cc7cc8c9ccccc9c9ccccc9c8cc7cc6cc5c34)cc2c1 1.52 
c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2ccc3cc4cc5cc6c(ccc7ccccc76)cc5cc4cc3c21 1.438 
c1ccc2c(c1)ccc1cc3cc4cc5c(ccc6ccc7c8cc9c(ccc%10ccccc%109)cc8ccc7c65)cc4cc3cc12 1.437 
c1ccc2cc3c(ccc4c3c3ccccc3c3ccc5cc6cc7cc8c(ccc9ccccc98)cc7cc6cc5c34)cc2c1 1.359 
c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2ccc3cc4cc5cc6ccc7ccccc7c6cc5cc4cc3c21 1.439 
c1ccc2c(c1)ccc1cc3cc4cc5ccc6ccc7c8cc9c(ccc%10ccccc%109)cc8ccc7c6c5cc4cc3cc12 1.438 
c1ccc2cc3c(ccc4c3c3ccccc3c3ccc5cc6cc7cc8ccc9ccccc9c8cc7cc6cc5c34)cc2c1 1.361 
c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2ccc4ccc5c6ccccc6c6ccc7ccccc7c6c5c4c2c13 2.279 
c1ccc2cc3c(ccc4c3ccc3ccc5cc6cc7cc8ccc9c%10ccccc%10ccc9c8cc7cc6cc5c34)cc2c1 1.363 
c1ccc2cc3c(ccc4cc5cc6cc7ccc8ccc9c%10cc%11ccccc%11cc%10ccc9c8c7cc6cc5cc43)cc2c1 1.493 
c1ccc2cc3c(ccc4c3ccc3ccc5cc6cc7cc8ccc9ccc%10ccccc%10c9c8cc7cc6cc5c34)cc2c1 1.368 
c1ccc2cc3cc4cc5c(ccc6ccc7c8cc9ccccc9cc8c8ccc9ccccc9c8c7c65)cc4cc3cc2c1 1.314 
c1ccc2cc3cc4cc5c(ccc6ccc7c8cc9ccccc9cc8c8cc9ccccc9cc8c7c65)cc4cc3cc2c1 1.31 
c1ccc2cc3cc4cc5c(ccc6ccc7c8cc9ccccc9cc8c8c9ccccc9ccc8c7c65)cc4cc3cc2c1 1.308 
c1ccc2cc3cc4cc5c(ccc6ccc7c8cc9ccc%10ccc%11ccccc%11c%10c9cc8ccc7c65)cc4cc3cc2c1 1.315 
c1ccc2cc3cc4cc5c(ccc6ccc7c8cc9ccc%10cc%11ccccc%11cc%10c9cc8ccc7c65)cc4cc3cc2c1 1.31 
c1ccc2cc3cc4cc5c(ccc6ccc7c8cc9ccc%10c%11ccccc%11ccc%10c9cc8ccc7c65)cc4cc3cc2c1 1.316 
c1ccc2cc3cc4cc5c(ccc6ccc7c8cc9c%10ccccc%10c%10ccccc%10c9cc8ccc7c65)cc4cc3cc2c1 1.311 
c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2ccc4ccc5c6ccccc6c6c7ccccc7ccc6c5c4c2c13 2.268 
c1ccc2cc3cc4cc5c(ccc6c7ccccc7c7c8cc9ccc%10ccccc%10c9cc8ccc7c56)cc4cc3cc2c1 1.245 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1ccc2c3cc4ccc6ccccc6c4cc3ccc2c15 1.41 
c1ccc2c(c1)ccc1cc3cc4cc5c(ccc6ccc7c8cc9ccc%10ccccc%10c9cc8ccc7c65)cc4cc3cc12 1.437 
c1ccc2c(c1)ccc1cc3cc4cc5ccc6ccc7c8cc9ccc%10ccccc%10c9cc8ccc7c6c5cc4cc3cc12 1.438 
c1ccc2cc3cc4cc5c(ccc6ccc7c8cc9ccc%10ccccc%10c9cc8c8ccccc8c7c65)cc4cc3cc2c1 1.311 
c1ccc2cc3cc4cc5c(ccc6c7ccccc7c7c8cc9cc%10ccccc%10cc9cc8ccc7c56)cc4cc3cc2c1 1.238 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1ccc2c3cc4cc6ccccc6cc4cc3ccc2c15 1.417 
c1ccc2cc3cc4c(ccc5c4ccc4ccc6cc7cc8cc9c(ccc%10ccccc%109)cc8cc7cc6c45)cc3cc2c1 1.447 
c1ccc2cc3cc4c(ccc5c4ccc4ccc6cc7cc8cc9ccc%10ccccc%10c9cc8cc7cc6c45)cc3cc2c1 1.449 
c1ccc2cc3cc4cc5c(ccc6ccc7c8cc9cc%10ccccc%10cc9cc8c8ccccc8c7c65)cc4cc3cc2c1 1.314 
c1ccc2cc3c(cc2c1)c1c2ccccc2ccc1c1ccc2ccc4ccc5c(ccc6ccc7ccccc7c65)c4c2c13 2.156 
c1ccc2cc3cc4cc5c(ccc6ccc7c8cc9cc%10ccc%11ccccc%11c%10cc9cc8ccc7c65)cc4cc3cc2c1 1.322 
c1ccc2cc3cc4cc5c(ccc6ccc7c8cc9cc%10c(ccc%11ccccc%11%10)cc9cc8ccc7c65)cc4cc3cc2c1 1.321 
c1ccc2cc3cc4cc5c(ccc6c7ccccc7c7c8cc9c(ccc%10ccccc%109)cc8ccc7c56)cc4cc3cc2c1 1.24 
c1ccc2cc3cc4cc5c(ccc6ccc7c8cc9c(ccc%10ccccc%109)cc8c8ccccc8c7c65)cc4cc3cc2c1 1.31 
c1ccc2cc3cc4cc5c(ccc6ccc7c8cc9c(ccc%10c%11ccccc%11ccc9%10)cc8ccc7c65)cc4cc3cc2c1 1.316 
c1ccc2cc3cc4cc5c(ccc6ccc7c8cc9c(ccc%10cc%11ccccc%11cc%109)cc8ccc7c65)cc4cc3cc2c1 1.309 
c1ccc2cc3cc4cc5c(ccc6ccc7c8cc9c(ccc%10ccc%11ccccc%11c%109)cc8ccc7c65)cc4cc3cc2c1 1.315 
c1ccc2cc3cc4cc5c(ccc6ccc7c8c9ccccc9ccc8c8ccc9ccccc9c8c7c65)cc4cc3cc2c1 1.302 
c1ccc2cc3cc4cc5c(ccc6ccc7c(ccc8ccc9c(ccc%10ccc%11ccccc%11c%109)c87)c65)cc4cc3cc2c1 1.301 
c1ccc2cc3cc4cc5c(ccc6ccc7c(ccc8ccc9c%10cc%11ccccc%11cc%10ccc9c87)c65)cc4cc3cc2c1 1.306 
c1ccc2c(c1)ccc1c2ccc2c1ccc1c2ccc2ccc3ccc4ccc5c(ccc6ccc7ccccc7c65)c4c3c21 2.429 
c1ccc2cc3cc4cc5c(ccc6ccc7c(ccc8ccc9c%10ccc%11ccccc%11c%10ccc9c87)c65)cc4cc3cc2c1 1.3 
c1ccc2cc3cc4cc5c(ccc6ccc7c(ccc8ccc9c%10ccccc%10c%10ccccc%10c9c87)c65)cc4cc3cc2c1 1.301 
c1ccc2cc3cc4cc5c(ccc6c7ccccc7c7c(ccc8ccc9c%10ccccc%10ccc9c87)c56)cc4cc3cc2c1 1.235 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1ccc2c(ccc3ccc4c6ccccc6ccc4c32)c15 1.406 
c1ccc2c(c1)ccc1cc3cc4cc5c(ccc6ccc7c(ccc8ccc9c%10ccccc%10ccc9c87)c65)cc4cc3cc12 1.424 
c1ccc2c(c1)ccc1cc3cc4cc5ccc6ccc7c(ccc8ccc9c%10ccccc%10ccc9c87)c6c5cc4cc3cc12 1.425 
c1ccc2cc3cc4cc5c(ccc6ccc7c8c9ccc%10ccccc%10c9ccc8c8ccccc8c7c65)cc4cc3cc2c1 1.308 
c1ccc2cc3cc4cc5c(ccc6c7ccccc7c7c(ccc8ccc9cc%10ccccc%10cc9c87)c56)cc4cc3cc2c1 1.223 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1ccc2c(ccc3ccc4cc6ccccc6cc4c32)c15 1.388 
c1ccc2cc3c(ccc4ccc5c(ccc6ccc7cc8cc9cc%10c(ccc%11ccccc%11%10)cc9cc8cc7c65)c43)cc2c1 1.397 
c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2ccc4ccc5c(ccc6ccc7ccc8ccccc8c7c65)c4c2c13 2.268 
c1ccc2cc3c(ccc4ccc5c(ccc6ccc7cc8cc9cc%10ccc%11ccccc%11c%10cc9cc8cc7c65)c43)cc2c1 1.398 
c1ccc2cc3cc4cc5c(ccc6ccc7c8c9cc%10ccccc%10cc9ccc8c8ccccc8c7c65)cc4cc3cc2c1 1.292 
c1ccc2cc3cc4cc5c(ccc6ccc7c(ccc8c9ccccc9c9cc%10ccccc%10cc9c87)c65)cc4cc3cc2c1 1.279 
c1ccc2cc3cc4cc5c(ccc6ccc7c(ccc8ccc9cc%10c(ccc%11ccccc%11%10)cc9c87)c65)cc4cc3cc2c1 1.288 
c1ccc2cc3cc4cc5c(ccc6ccc7c(ccc8ccc9cc%10cc%11ccccc%11cc%10cc9c87)c65)cc4cc3cc2c1 1.26 
c1ccc2cc3cc4cc5c(ccc6ccc7c(ccc8ccc9cc%10ccc%11ccccc%11c%10cc9c87)c65)cc4cc3cc2c1 1.288 
c1ccc2cc3cc4cc5c(ccc6ccc7c8c(ccc9ccc%10ccccc%10c98)c8ccccc8c7c65)cc4cc3cc2c1 1.304 
c1ccc2cc3cc4cc5c(ccc6ccc7c(ccc8ccc9ccc%10c%11ccccc%11ccc%10c9c87)c65)cc4cc3cc2c1 1.296 
c1ccc2cc3cc4cc5c(ccc6ccc7c(ccc8ccc9ccc%10cc%11ccccc%11cc%10c9c87)c65)cc4cc3cc2c1 1.299 
c1ccc2cc3cc4cc5c(ccc6ccc7c(ccc8ccc9ccc%10ccc%11ccccc%11c%10c9c87)c65)cc4cc3cc2c1 1.297 
c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1c2ccccc2c2ccc4ccc5c6ccccc6ccc5c4c2c31 2.037 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8ccc9ccc%10ccc%11ccccc%11c%10c9c8c7cc65)cc4cc3cc2c1 1.375 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8ccc9ccc%10cc%11ccccc%11cc%10c9c8c7cc65)cc4cc3cc2c1 1.373 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8ccc9ccc%10c%11ccccc%11ccc%10c9c8c7cc65)cc4cc3cc2c1 1.38 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8ccc9cc%10ccc%11ccccc%11c%10cc9c8c7cc65)cc4cc3cc2c1 1.381 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8ccc9cc%10cc%11ccccc%11cc%10cc9c8c7cc65)cc4cc3cc2c1 1.383 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8ccc9cc%10c(ccc%11ccccc%11%10)cc9c8c7cc65)cc4cc3cc2c1 1.382 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8c9ccccc9c9cc%10ccccc%10cc9c8c7cc65)cc4cc3cc2c1 1.391 
c1ccc2cc3cc4cc5c(ccc6cc7c8ccccc8c8ccc9cc%10ccccc%10cc9c8c7cc65)cc4cc3cc2c1 1.356 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1cc2ccc3ccc4cc6ccccc6cc4c3c2cc51 1.449 
c1ccc2cc3c(ccc4ccc5cc6ccc7cc8cc9cc%10c(ccc%11ccccc%11%10)cc9cc8cc7c6cc5c43)cc2c1 1.512 
c1ccc2cc3c(cc2c1)c1c2ccccc2ccc1c1c2ccccc2c2ccc4ccc5c6ccccc6ccc5c4c2c31 1.906 
c1ccc2cc3c(ccc4ccc5cc6ccc7cc8cc9cc%10ccc%11ccccc%11c%10cc9cc8cc7c6cc5c43)cc2c1 1.515 
c1ccc2cc3cc4cc5c(ccc6cc7c8ccccc8c8ccc9c%10ccccc%10ccc9c8c7cc65)cc4cc3cc2c1 1.356 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1cc2ccc3ccc4c6ccccc6ccc4c3c2cc51 1.442 
c1ccc2c(c1)ccc1cc3cc4cc5c(ccc6cc7ccc8ccc9c%10ccccc%10ccc9c8c7cc65)cc4cc3cc12 1.502 
c1ccc2c(c1)ccc1cc3cc4cc5ccc6cc7ccc8ccc9c%10ccccc%10ccc9c8c7cc6c5cc4cc3cc12 1.504 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8ccc9c%10ccccc%10c%10ccccc%10c9c8c7cc65)cc4cc3cc2c1 1.376 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8ccc9c%10ccc%11ccccc%11c%10ccc9c8c7cc65)cc4cc3cc2c1 1.376 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8ccc9c%10cc%11ccccc%11cc%10ccc9c8c7cc65)cc4cc3cc2c1 1.369 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8ccc9c(ccc%10ccc%11ccccc%11c%109)c8c7cc65)cc4cc3cc2c1 1.375 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8cc9ccc%10ccc%11ccccc%11c%10c9cc8c7cc65)cc4cc3cc2c1 1.355 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8cc9ccc%10cc%11ccccc%11cc%10c9cc8c7cc65)cc4cc3cc2c1 1.363 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8cc9ccc%10c%11ccccc%11ccc%10c9cc8c7cc65)cc4cc3cc2c1 1.356 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8cc9cc%10ccc%11ccccc%11c%10cc9cc8c7cc65)cc4cc3cc2c1 1.333 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8cc9cc%10cc%11ccccc%11cc%10cc9cc8c7cc65)cc4cc3cc2c1 1.222 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8cc9cc%10c(ccc%11ccccc%11%10)cc9cc8c7cc65)cc4cc3cc2c1 1.334 
c1ccc2cc3cc4cc5c(ccc6cc7c8ccccc8c8cc9cc%10ccccc%10cc9cc8c7cc65)cc4cc3cc2c1 1.331 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1cc2ccc3cc4cc6ccccc6cc4cc3c2cc51 1.394 
c1ccc2cc3cc4c(ccc5cc6ccc7cc8cc9cc%10c(ccc%11ccccc%11%10)cc9cc8cc7c6cc54)cc3cc2c1 1.427 
c1ccc2cc3cc4c(ccc5cc6ccc7cc8cc9cc%10ccc%11ccccc%11c%10cc9cc8cc7c6cc54)cc3cc2c1 1.428 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1cc2ccc3cc4c(ccc6ccccc64)cc3c2cc51 1.43 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccccc2c2ccc4ccc5c(ccc6ccc7ccccc7c65)c4c2c31 2.091 
c1ccc2c(c1)ccc1cc3cc4cc5c(ccc6cc7ccc8cc9c(ccc%10ccccc%109)cc8c7cc65)cc4cc3cc12 1.488 
c1ccc2c(c1)ccc1cc3cc4cc5ccc6cc7ccc8cc9c(ccc%10ccccc%109)cc8c7cc6c5cc4cc3cc12 1.489 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8cc9c%10ccccc%10c%10ccccc%10c9cc8c7cc65)cc4cc3cc2c1 1.365 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8cc9c(ccc%10c%11ccccc%11ccc9%10)cc8c7cc65)cc4cc3cc2c1 1.356 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8cc9c(ccc%10cc%11ccccc%11cc%109)cc8c7cc65)cc4cc3cc2c1 1.364 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8cc9c(ccc%10ccc%11ccccc%11c%109)cc8c7cc65)cc4cc3cc2c1 1.356 
c1ccc2cc3c(cc2c1)c1ccccc1c1cc2ccc4cc5cc6cc7c(ccc8ccccc87)cc6cc5cc4c2cc31 1.475 
c1ccc2cc3c(cc2c1)c1ccccc1c1cc2ccc4cc5cc6cc7ccc8ccccc8c7cc6cc5cc4c2cc31 1.476 
c1ccc2cc3cc4cc5c(ccc6cc7c8ccccc8c8cc9ccc%10ccccc%10c9cc8c7cc65)cc4cc3cc2c1 1.353 
c1ccc2cc3cc4cc5c(ccc6cc7c8ccccc8c8cc9c(ccc%10ccccc%109)cc8c7cc65)cc4cc3cc2c1 1.354 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccccc2c2c4ccccc4c4ccc5c6ccccc6ccc5c4c2c31 2.066 
c1ccc2cc3cc4cc5c(ccc6cc7c(cc65)c5cc6ccccc6cc5c5c6ccccc6ccc75)cc4cc3cc2c1 1.346 
c1ccc2cc3cc4cc5c(ccc6cc7c(cc65)c5cc6ccccc6cc5c5ccc6ccccc6c57)cc4cc3cc2c1 1.344 
c1ccc2cc3c(ccc4cc5c6ccccc6c6cc7cc8cc9c(ccc%10ccccc%109)cc8cc7cc6c5cc43)cc2c1 1.557 
c1ccc2cc3c(ccc4cc5c6ccccc6c6cc7cc8cc9ccc%10ccccc%10c9cc8cc7cc6c5cc43)cc2c1 1.554 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1cc2ccc3cc4ccc6ccccc6c4cc3c2cc51 1.426 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1cc2c3ccccc3c3cc4ccccc4cc3c2cc51 1.426 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1cc2c(ccc3cc4ccccc4cc32)cc1c1c2ccccc2ccc51 1.388 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1cc2c(ccc3cc4ccccc4cc32)cc1c1ccc2ccccc2c15 1.384 
c1ccc2cc3c(ccc4cc5ccc6cc7cc8cc9c(ccc%10ccc%11ccccc%11c%109)cc8cc7cc6c5cc43)cc2c1 1.397 
c1ccc2cc3c(ccc4cc5ccc6cc7cc8cc9c(ccc%10c%11ccccc%11ccc9%10)cc8cc7cc6c5cc43)cc2c1 1.393 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4ccccc4c2c2ccc4ccc5c6ccccc6ccc5c4c2c31 2.087 
c1ccc2cc3c(ccc4cc5ccc6cc7cc8cc9c%10ccccc%10c%10ccccc%10c9cc8cc7cc6c5cc43)cc2c1 1.553 
c1ccc2c(c1)ccc1cc3cc4cc5c(ccc6cc7ccc8cc9ccc%10ccccc%10c9cc8c7cc65)cc4cc3cc12 1.486 
c1ccc2c(c1)ccc1cc3cc4cc5ccc6cc7ccc8cc9ccc%10ccccc%10c9cc8c7cc6c5cc4cc3cc12 1.488 
c1ccc2cc3c(ccc4cc5ccc6cc7cc8cc9ccc%10c%11ccccc%11ccc%10c9cc8cc7cc6c5cc43)cc2c1 1.394 
c1ccc2cc3c(ccc4cc5ccc6cc7cc8cc9ccc%10ccc%11ccccc%11c%10c9cc8cc7cc6c5cc43)cc2c1 1.397 
c1ccc2c(c1)ccc1cc3cc4cc5c(cc4cc3cc12)c1ccccc1c1cc2ccc3c4ccccc4ccc3c2cc51 1.584 
c1ccc2c(c1)ccc1cc3cc4cc5c6ccccc6c6cc7ccc8c9ccccc9ccc8c7cc6c5cc4cc3cc12 1.584 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1cc2ccc3c4ccccc4c4ccccc4c3c2cc51 1.45 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1cc2ccc3c(ccc4ccc6ccccc6c43)c2cc51 1.443 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1cc2c(ccc3c4ccccc4ccc23)cc1c1c2ccccc2ccc51 1.416 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2c4ccccc4ccc2c2ccc4ccc5c6ccccc6ccc5c4c2c31 2.172 
c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1cc2c(ccc3c4ccccc4ccc23)cc1c1ccc2ccccc2c15 1.411 
c1ccc2c(c1)ccc1c3cc4c(ccc5cc6cc7cc8c(ccc9ccc%10ccccc%10c98)cc7cc6cc54)cc3ccc21 1.43 
c1ccc2c(c1)ccc1c3cc4cc5cc6ccc7cc8ccc9c%10ccccc%10ccc9c8cc7c6cc5cc4cc3ccc21 1.427 
c1ccc2c(c1)ccc1c3cc4c(ccc5cc6cc7cc8c9ccccc9c9ccccc9c8cc7cc6cc54)cc3ccc21 1.599 
c1ccc2c(c1)ccc1cc3cc4cc5c(ccc6cc7ccc8c9ccccc9c9ccccc9c8c7cc65)cc4cc3cc12 1.518 
c1ccc2c(c1)ccc1cc3cc4cc5c(ccc6cc7ccc8c(ccc9ccc%10ccccc%10c98)c7cc65)cc4cc3cc12 1.507 
c1ccc2c(c1)ccc1cc3cc4cc5ccc6cc7ccc8c9ccccc9c9ccccc9c8c7cc6c5cc4cc3cc12 1.52 
c1ccc2c(c1)ccc1cc3cc4cc5ccc6cc7ccc8c(ccc9ccc%10ccccc%10c98)c7cc6c5cc4cc3cc12 1.509 
c1ccc2c(c1)ccc1c3cc4cc5cc6c(ccc7cc8ccc9c%10ccccc%10ccc9c8cc76)cc5cc4cc3ccc21 1.428 
c1ccc2c(c1)ccc1c3cc4c(ccc5cc6cc7cc8ccc9ccc%10ccccc%10c9c8cc7cc6cc54)cc3ccc21 1.431 
c1ccc2cc3c(cc2c1)c1ccc2ccc4ccccc4c2c1c1ccc2ccc4ccc5c6ccccc6ccc5c4c2c31 2.167 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8c9ccccc9c9ccc%10ccccc%10c9c8c7cc65)cc4cc3cc2c1 1.389 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8c9ccccc9c9c%10ccccc%10ccc9c8c7cc65)cc4cc3cc2c1 1.385 
c1ccc2cc3cc4cc5c(ccc6cc7ccc8c(ccc9c8ccc8ccc%10ccccc%10c89)c7cc65)cc4cc3cc2c1 1.382 
